"No.","Time","Source","Destination","Protocol","Length","Info"
"1258","2.370513","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1259","2.371924","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1260","2.371924","35.217.37.16","192.168.3.2","UDP","326","50004  >  63452 Len=284"
"1261","2.381170","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1262","2.381558","35.217.37.16","192.168.3.2","UDP","412","50004  >  63452 Len=370"
"1263","2.391214","35.217.37.16","192.168.3.2","UDP","374","50004  >  63452 Len=332"
"1264","2.398489","35.217.37.16","192.168.3.2","UDP","870","50004  >  63452 Len=828"
"1265","2.399947","192.168.3.2","35.217.37.16","UDP","106","63452  >  50004 Len=64"
"1266","2.402259","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=226 Ack=15511 Win=1025 Len=3"
"1267","2.404208","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=229 Ack=15511 Win=1025 Len=3"
"1268","2.410781","35.217.37.16","192.168.3.2","UDP","362","50004  >  63452 Len=320"
"1269","2.410882","107.161.154.161","192.168.3.2","TCP","327","25941  >  55851 [PSH, ACK] Seq=15511 Ack=226 Win=774 Len=273"
"1270","2.414465","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1271","2.415593","35.217.37.16","192.168.3.2","UDP","969","50004  >  63452 Len=927"
"1272","2.430500","35.217.37.16","192.168.3.2","UDP","364","50004  >  63452 Len=322"
"1273","2.431775","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1274","2.432023","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1275","2.433242","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1276","2.433242","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1277","2.433817","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1278","2.433817","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1279","2.434892","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1280","2.435059","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1281","2.435059","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1282","2.435963","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1283","2.436058","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1284","2.436201","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1285","2.436612","35.217.37.16","192.168.3.2","UDP","548","50004  >  63452 Len=506"
"1286","2.447898","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1287","2.447898","35.217.37.16","192.168.3.2","UDP","345","50004  >  63452 Len=303"
"1288","2.449555","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"1289","2.449602","35.217.37.16","192.168.3.2","UDP","362","50004  >  63452 Len=320"
"1290","2.455275","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=15784 Ack=232 Win=774 Len=0"
"1291","2.456798","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=232 Ack=15784 Win=1024 Len=0"
"1292","2.461527","107.161.154.161","192.168.3.2","TCP","255","25941  >  55851 [PSH, ACK] Seq=15784 Ack=232 Win=774 Len=201"
"1293","2.465054","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1294","2.465780","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1295","2.467054","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1296","2.467054","35.217.37.16","192.168.3.2","UDP","795","50004  >  63452 Len=753"
"1297","2.470272","35.217.37.16","192.168.3.2","UDP","363","50004  >  63452 Len=321"
"1298","2.483249","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1299","2.483249","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1300","2.484054","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1301","2.484054","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1302","2.485019","35.217.37.16","192.168.3.2","UDP","448","50004  >  63452 Len=406"
"1303","2.492938","35.217.37.16","192.168.3.2","UDP","366","50004  >  63452 Len=324"
"1304","2.497617","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1305","2.498566","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1306","2.498836","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1307","2.500660","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1308","2.500660","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1309","2.500660","35.217.37.16","192.168.3.2","UDP","727","50004  >  63452 Len=685"
"1310","2.500990","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"1311","2.503352","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=232 Ack=15985 Win=1024 Len=3"
"1312","2.505350","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=235 Ack=15985 Win=1024 Len=3"
"1313","2.510348","35.217.37.16","192.168.3.2","UDP","365","50004  >  63452 Len=323"
"1314","2.512835","107.161.154.161","192.168.3.2","TCP","406","25941  >  55851 [PSH, ACK] Seq=15985 Ack=232 Win=774 Len=352"
"1315","2.514808","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1316","2.515034","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1317","2.516990","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1318","2.516990","35.217.37.16","192.168.3.2","UDP","1198","50004  >  63452 Len=1156"
"1319","2.530302","35.217.37.16","192.168.3.2","UDP","372","50004  >  63452 Len=330"
"1320","2.531324","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1321","2.531553","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1322","2.533024","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1323","2.533024","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1324","2.533199","35.217.37.16","192.168.3.2","UDP","987","50004  >  63452 Len=945"
"1325","2.550278","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1326","2.550278","35.217.37.16","192.168.3.2","UDP","373","50004  >  63452 Len=331"
"1327","2.551214","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1328","2.551336","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1329","2.551683","192.168.3.2","35.217.37.16","UDP","98","63452  >  50004 Len=56"
"1330","2.553216","35.217.37.16","192.168.3.2","UDP","1150","50004  >  63452 Len=1108"
"1331","2.556575","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=16337 Ack=238 Win=774 Len=0"
"1332","2.560229","107.161.154.161","192.168.3.2","TCP","253","25941  >  55851 [PSH, ACK] Seq=16337 Ack=238 Win=774 Len=199"
"1333","2.560248","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=238 Ack=16536 Win=1021 Len=0"
"1334","2.564442","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1335","2.565142","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1336","2.565777","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1337","2.566030","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1338","2.566832","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1339","2.566832","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1340","2.567954","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1341","2.568139","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1342","2.568264","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1343","2.568768","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1344","2.568984","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1345","2.568984","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1346","2.569870","35.217.37.16","192.168.3.2","UDP","661","50004  >  63452 Len=619"
"1347","2.570701","35.217.37.16","192.168.3.2","UDP","395","50004  >  63452 Len=353"
"1348","2.581248","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1349","2.581599","35.217.37.16","192.168.3.2","UDP","351","50004  >  63452 Len=309"
"1350","2.592840","35.217.37.16","192.168.3.2","UDP","418","50004  >  63452 Len=376"
"1351","2.598242","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1352","2.601203","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1353","2.601257","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"1354","2.601321","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1355","2.601321","35.217.37.16","192.168.3.2","UDP","247","50004  >  63452 Len=205"
"1356","2.603096","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=238 Ack=16536 Win=1021 Len=3"
"1357","2.604962","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=241 Ack=16536 Win=1021 Len=3"
"1358","2.611398","107.161.154.161","192.168.3.2","TCP","164","25941  >  55851 [PSH, ACK] Seq=16536 Ack=238 Win=774 Len=110"
"1359","2.611831","35.217.37.16","192.168.3.2","UDP","417","50004  >  63452 Len=375"
"1360","2.615038","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1361","2.615209","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1362","2.616673","35.217.37.16","192.168.3.2","UDP","651","50004  >  63452 Len=609"
"1363","2.630899","35.217.37.16","192.168.3.2","UDP","411","50004  >  63452 Len=369"
"1364","2.631293","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1365","2.631653","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1366","2.632267","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1367","2.632977","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1368","2.633063","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1369","2.633838","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1370","2.633838","35.217.37.16","192.168.3.2","UDP","541","50004  >  63452 Len=499"
"1371","2.648004","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1372","2.648004","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","234","50002  >  63328 Len=192 (SendTTL=30, Round=156)"
"1373","2.648164","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1374","2.648741","35.217.37.16","192.168.3.2","UDP","640","50004  >  63452 Len=598"
"1375","2.648907","35.217.37.16","192.168.3.2","UDP","389","50004  >  63452 Len=347"
"1376","2.653203","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"1377","2.655999","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=16646 Ack=244 Win=774 Len=0"
"1378","2.656002","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=244 Ack=16646 Win=1021 Len=0"
"1379","2.660082","107.161.154.161","192.168.3.2","TCP","275","25941  >  55851 [PSH, ACK] Seq=16646 Ack=244 Win=774 Len=221"
"1380","2.664665","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1381","2.665066","35.217.37.16","192.168.3.2","UDP","978","50004  >  63452 Len=936"
"1382","2.667461","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","213","50002  >  63328 Len=171 (SendTTL=30, Round=156)"
"1383","2.668527","35.217.37.16","192.168.3.2","RTCP","138","Sender Report   "
"1384","2.668527","35.217.37.16","192.168.3.2","RTCP","94","Receiver Report   "
"1385","2.670644","35.217.37.16","192.168.3.2","UDP","384","50004  >  63452 Len=342"
"1386","2.681473","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1387","2.682070","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1388","2.682957","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1389","2.682957","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1390","2.683985","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1391","2.683985","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1392","2.684716","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1393","2.684716","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1394","2.684924","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1395","2.686184","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1396","2.686306","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1397","2.686306","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1398","2.686493","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1399","2.686841","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1400","2.687046","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","178","50002  >  63328 Len=136 (SendTTL=30, Round=156)"
"1401","2.687590","35.217.37.16","192.168.3.2","UDP","504","50004  >  63452 Len=462"
"1402","2.690947","35.217.37.16","192.168.3.2","UDP","388","50004  >  63452 Len=346"
"1403","2.698234","35.217.37.16","192.168.3.2","UDP","757","50004  >  63452 Len=715"
"1404","2.703003","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=244 Ack=16867 Win=1020 Len=0"
"1405","2.703375","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=244 Ack=16867 Win=1020 Len=3"
"1406","2.704128","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"1407","2.705365","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=247 Ack=16867 Win=1020 Len=3"
"1408","2.707565","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","227","50002  >  63328 Len=185 (SendTTL=30, Round=156)"
"1409","2.710055","HuaweiDevice_5c:9a:16","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 28672/0/14:51:20:5c:9a:16  Cost = 0  Port = 0x8002"
"1410","2.711337","35.217.37.16","192.168.3.2","UDP","392","50004  >  63452 Len=350"
"1411","2.712046","107.161.154.161","192.168.3.2","TCP","172","25941  >  55851 [PSH, ACK] Seq=16867 Ack=244 Win=774 Len=118"
"1412","2.712067","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=250 Ack=16985 Win=1025 Len=0"
"1413","2.715114","35.217.37.16","192.168.3.2","UDP","842","50004  >  63452 Len=800"
"1414","2.727210","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","263","50002  >  63328 Len=221 (SendTTL=30, Round=157)"
"1415","2.727547","87.240.137.206","192.168.3.2","TLSv1.2","520","Application Data"
"1416","2.728360","192.168.3.2","87.240.137.206","TLSv1.2","89","Application Data"
"1417","2.730566","35.217.37.16","192.168.3.2","UDP","402","50004  >  63452 Len=360"
"1418","2.731542","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1419","2.731768","192.168.3.2","87.240.137.206","TLSv1.2","135","Application Data"
"1420","2.731797","192.168.3.2","87.240.137.206","TLSv1.2","171","Application Data"
"1421","2.732079","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1422","2.733179","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1423","2.733307","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1424","2.733307","35.217.37.16","192.168.3.2","UDP","528","50004  >  63452 Len=486"
"1425","2.744195","192.168.3.2","35.217.16.75","RTCP","94","Receiver Report   "
"1426","2.746794","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","238","50002  >  63328 Len=196 (SendTTL=30, Round=157)"
"1427","2.748090","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1428","2.748837","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1429","2.749027","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1430","2.749027","35.217.37.16","192.168.3.2","UDP","405","50004  >  63452 Len=363"
"1431","2.750274","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1432","2.750528","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1433","2.750528","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1434","2.750528","87.240.137.206","192.168.3.2","TCP","60","443  >  55865 [ACK] Seq=467 Ack=234 Win=21 Len=0"
"1435","2.750657","87.240.137.206","192.168.3.2","TLSv1.2","89","Application Data"
"1436","2.750798","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1437","2.751048","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1438","2.752996","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1439","2.752996","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1440","2.753243","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1441","2.753243","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1442","2.753410","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1443","2.753506","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1444","2.753506","35.217.16.75","192.168.3.2","RTCP","114","Sender Report   "
"1445","2.753847","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1446","2.753975","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1447","2.754337","192.168.3.2","35.217.37.16","UDP","106","63452  >  50004 Len=64"
"1448","2.754699","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1449","2.754699","35.217.37.16","192.168.3.2","UDP","220","50004  >  63452 Len=178"
"1450","2.756290","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=16985 Ack=250 Win=774 Len=0"
"1451","2.762559","107.161.154.161","192.168.3.2","TCP","137","25941  >  55851 [PSH, ACK] Seq=16985 Ack=250 Win=774 Len=83"
"1452","2.762621","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=250 Ack=17068 Win=1025 Len=0"
"1453","2.765572","35.217.37.16","192.168.3.2","UDP","1195","50004  >  63452 Len=1153"
"1454","2.767536","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","257","50002  >  63328 Len=215 (SendTTL=30, Round=157)"
"1455","2.782903","35.217.37.16","192.168.3.2","UDP","389","50004  >  63452 Len=347"
"1456","2.787259","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","255","50002  >  63328 Len=213 (SendTTL=30, Round=157)"
"1457","2.788630","35.217.37.16","192.168.3.2","UDP","1106","50004  >  63452 Len=1064"
"1458","2.793044","35.217.37.16","192.168.3.2","UDP","397","50004  >  63452 Len=355"
"1459","2.797263","192.168.3.2","87.240.137.206","TCP","54","55865  >  443 [ACK] Seq=234 Ack=502 Win=1022 Len=0"
"1460","2.798170","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1461","2.798450","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1462","2.799900","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1463","2.799900","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1464","2.800108","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1465","2.800704","35.217.37.16","192.168.3.2","UDP","262","50004  >  63452 Len=220"
"1466","2.803472","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=250 Ack=17068 Win=1025 Len=3"
"1467","2.805277","192.168.3.2","35.217.37.16","UDP","94","63452  >  50004 Len=52"
"1468","2.805419","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=253 Ack=17068 Win=1025 Len=3"
"1469","2.806863","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","255","50002  >  63328 Len=213 (SendTTL=30, Round=157)"
"1470","2.811182","35.217.37.16","192.168.3.2","UDP","427","50004  >  63452 Len=385"
"1471","2.814814","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1472","2.815314","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1473","2.815314","107.161.154.161","192.168.3.2","TCP","305","25941  >  55851 [PSH, ACK] Seq=17068 Ack=250 Win=774 Len=251"
"1474","2.815854","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1475","2.817676","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1476","2.817676","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1477","2.817883","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1478","2.818007","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1479","2.818007","35.217.37.16","192.168.3.2","UDP","669","50004  >  63452 Len=627"
"1480","2.827745","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","243","50002  >  63328 Len=201 (SendTTL=30, Round=157)"
"1481","2.831780","35.217.37.16","192.168.3.2","UDP","428","50004  >  63452 Len=386"
"1482","2.832239","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1483","2.832923","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1484","2.834237","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1485","2.834237","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1486","2.834466","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1487","2.835211","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1488","2.835559","35.217.37.16","192.168.3.2","UDP","868","50004  >  63452 Len=826"
"1489","2.843987","fe80::4540:67f6:21a1:2ac","fe80::1651:20ff:fe5c:9a16","ICMPv6","86","Neighbor Solicitation for fe80::1651:20ff:fe5c:9a16 from 04:42:1a:28:12:2c"
"1490","2.844535","fe80::1651:20ff:fe5c:9a16","fe80::4540:67f6:21a1:2ac","ICMPv6","78","Neighbor Advertisement fe80::1651:20ff:fe5c:9a16 (rtr, sol)"
"1491","2.847578","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","247","50002  >  63328 Len=205 (SendTTL=30, Round=157)"
"1492","2.847951","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1493","2.848755","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1494","2.848988","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1495","2.848988","35.217.37.16","192.168.3.2","UDP","421","50004  >  63452 Len=379"
"1496","2.849843","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1497","2.849843","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1498","2.852023","35.217.37.16","192.168.3.2","UDP","675","50004  >  63452 Len=633"
"1499","2.852138","35.217.37.16","192.168.3.2","UDP","676","50004  >  63452 Len=634"
"1500","2.854312","192.168.3.2","35.217.37.16","UDP","106","63452  >  50004 Len=64"
"1501","2.856454","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=17319 Ack=256 Win=774 Len=0"
"1502","2.859667","107.161.154.161","192.168.3.2","TCP","185","25941  >  55851 [PSH, ACK] Seq=17319 Ack=256 Win=774 Len=131"
"1503","2.859691","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=256 Ack=17450 Win=1024 Len=0"
"1504","2.866764","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","245","50002  >  63328 Len=203 (SendTTL=30, Round=157)"
"1505","2.867526","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1506","2.869280","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1507","2.869280","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1508","2.869426","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1509","2.869904","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1510","2.869990","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1511","2.870149","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1512","2.870244","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1513","2.871170","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1514","2.871170","35.217.37.16","192.168.3.2","UDP","98","50004  >  63452 Len=56"
"1515","2.871965","35.217.37.16","192.168.3.2","UDP","412","50004  >  63452 Len=370"
"1516","2.881136","192.168.3.2","35.217.37.16","RTCP","118","Receiver Report   "
"1517","2.882204","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1518","2.882547","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1519","2.884203","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1520","2.884390","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1521","2.884491","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1522","2.884590","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1523","2.884850","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1524","2.884948","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1525","2.885854","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1526","2.885950","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1527","2.886061","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1528","2.886833","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1529","2.886932","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"1530","2.887347","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","245","50002  >  63328 Len=203 (SendTTL=30, Round=157)"
"1531","2.887964","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
